,n_killed,n_injured,latitude,longitude,Year,Month,Day,labels
141776,0,0,36.9941,-85.9103,2016,8,6,0
55446,0,0,41.9847,-91.6478,2015,1,3,0
205077,0,0,32.4886,-93.7168,2017,8,4,0
199023,0,0,41.5232,-87.4277,2017,7,4,0
179426,0,1,36.1334,-95.9309,2017,4,7,0
14850,0,1,40.0139,-82.9482,2014,4,1,0
157076,0,0,35.4062,-97.5347,2016,11,6,0
172867,0,0,34.5104,-80.1022,2017,2,1,0
176695,1,1,36.0851,-79.3984,2017,3,6,0
172880,0,0,34.3754,-79.8366,2017,2,2,0
194217,0,0,34.134,-117.597,2017,6,5,0
207299,0,2,28.3081,-81.4365,2017,9,4,0
171812,1,0,39.8553,-104.982,2017,2,2,0
46554,0,0,38.0219,-78.4934,2014,11,1,0
171633,1,0,25.7734,-80.3484,2017,2,1,0
76972,1,0,42.2808,-83.743,2015,6,7,0
220253,0,1,42.4992,-96.4184,2017,11,7,0
41091,0,0,39.7464,-75.5565,2014,10,6,0
183592,0,0,30.8119,-86.4357,2017,4,1,0
170151,1,0,39.9589,-75.2057,2017,2,6,0
148099,1,0,38.6659,-90.2345,2016,9,1,0
149651,0,0,38.965,-92.276,2016,10,4,0
230132,0,0,40.542,-79.8975,2018,1,7,0
188889,0,0,39.0767,-108.549,2017,5,3,0
84228,0,1,41.6773,-86.3022,2015,8,2,0
39469,0,0,37.7858,-122.233,2014,9,3,0
92588,0,0,43.5407,-116.563,2015,10,5,0
172995,0,1,41.752,-87.665,2017,2,2,0
17732,1,0,35.3091,-101.836,2014,5,2,0
88272,1,0,40.6622,-73.9537,2015,9,6,0
228062,1,0,39.9576,-75.2655,2018,1,2,0
144089,0,0,38.103,-85.8696,2016,9,5,0
71266,1,1,42.6358,-83.3088,2015,5,5,0
50490,1,0,38.8239,-76.9412,2014,12,6,0
204347,0,1,41.7433,-87.6463,2017,8,7,0
197913,0,1,43.077,-87.9573,2017,7,4,0
118372,0,0,36.2759,-79.6298,2016,3,1,0
189770,0,1,35.0186,-90.0867,2017,5,1,0
202985,0,1,33.7759,-84.2563,2017,8,5,0
34296,1,0,36.6213,-90.8216,2014,8,7,0
103871,0,1,39.282,-76.6834,2015,12,7,0
3491,0,0,40.7603,-111.898,2014,1,5,0
96438,0,0,35.0528,-106.729,2015,10,4,0
5936,1,1,37.0206,-121.602,2014,2,3,0
124537,1,0,32.4176,-86.28,2016,5,5,0
37413,1,0,33.4854,-80.8648,2014,9,4,0
31774,0,1,30.02,-90.0596,2014,8,6,0
187656,0,0,32.7584,-104.398,2017,5,3,0
202749,0,0,38.8351,-77.0075,2017,8,4,0
13610,1,0,42.3482,-83.0618,2014,4,6,0
95250,0,1,32.465,-84.9528,2015,10,3,0
182946,0,0,30.76,-86.5806,2017,4,5,0
173549,0,0,38.8293,-104.813,2017,2,5,0
159520,1,0,36.798,-76.0723,2016,12,6,0
436,0,1,43.0169,-87.9252,2014,1,4,0
85835,1,0,32.7816,-80.0314,2015,8,5,0
42503,0,0,32.841,-96.8486,2014,10,1,0
196044,0,3,42.3295,-71.084,2017,7,1,0
195505,1,0,39.7994,-86.1788,2017,6,5,0
122092,0,1,41.7791,-87.6971,2016,4,4,0
187724,0,0,32.4739,-94.7163,2017,5,3,0
40121,0,0,40.9426,-73.1059,2014,10,7,0
164205,1,0,41.2333,-77.0515,2016,12,6,0
123024,0,0,42.1016,-72.5673,2016,4,2,0
168976,0,0,33.6618,-95.5734,2017,1,6,0
211524,0,0,31.3053,-94.7291,2017,10,2,0
88897,1,0,45.5191,-122.93,2015,9,3,0
3939,1,0,32.5384,-81.7263,2014,1,1,0
140073,0,1,36.2661,-86.7037,2016,8,3,0
12537,0,0,40.2395,-77.0541,2014,4,4,0
140437,0,1,34.163,-118.375,2016,8,5,0
175666,0,1,28.6121,-81.4366,2017,3,5,0
69512,0,1,39.0521,-95.6811,2015,5,2,0
191600,3,2,40.5941,-111.826,2017,6,3,0
218935,0,1,34.1527,-87.4025,2017,11,5,0
222075,0,0,38.9098,-76.9957,2017,12,4,0
105888,0,0,37.9548,-121.271,2016,1,6,0
231929,0,1,29.8994,-97.9144,2018,2,5,0
42030,0,3,39.9855,-82.9658,2014,10,5,0
122994,0,1,38.9629,-92.2371,2016,4,2,0
159749,0,0,40.7379,-74.1923,2016,12,7,0
87816,0,0,44.3321,-72.7507,2015,9,4,0
110271,0,1,41.8513,-87.7323,2016,1,1,0
104247,1,0,30.4257,-91.1374,2015,12,2,0
148927,0,1,40.6898,-73.9452,2016,9,6,0
102586,0,0,35.8292,-90.7258,2015,12,5,0
72737,0,0,35.2235,-80.9442,2015,5,7,0
145691,1,3,25.809,-80.2516,2016,9,7,0
50995,0,1,35.0942,-90.0181,2014,12,3,0
99263,0,1,41.7622,-87.5887,2015,11,2,0
41122,0,0,37.0835,-88.6362,2014,10,6,0
37391,0,0,35.0695,-106.51,2014,9,4,0
223923,1,0,37.9807,-122.328,2017,12,2,0
30416,0,1,33.514,-86.8345,2014,8,5,0
134987,0,0,35.0528,-106.729,2016,7,2,0
14013,0,0,41.5379,-81.5586,2014,4,2,0
126439,0,3,42.7767,-73.8991,2016,5,3,0
134289,0,0,30.3141,-81.6963,2016,7,4,0
49588,0,1,41.8682,-87.6987,2014,12,6,0
97945,0,0,34.1498,-78.9901,2015,11,6,0
204955,1,0,29.1958,-81.0205,2017,8,3,0
144916,0,0,43.1039,-89.3012,2016,9,2,0
16215,1,1,39.6488,-106.999,2014,5,5,0
214734,0,0,38.9146,-77.0049,2017,10,7,0
113189,0,1,32.3543,-88.6892,2016,2,2,0
11718,0,0,29.4634,-81.2543,2014,4,5,0
175336,0,2,39.5251,-119.813,2017,3,3,0
235442,0,0,41.4216,-81.5588,2018,3,1,0
232883,0,0,33.6457,-91.384,2018,2,5,0
3336,0,1,39.3751,-77.1269,2014,1,4,0
227126,0,1,38.0513,-84.5495,2018,1,3,0
24566,0,1,40.3004,-73.9875,2014,7,6,0
19136,0,0,38.9339,-77.0332,2014,5,5,0
153873,0,0,31.6172,-97.0784,2016,10,1,0
214382,0,0,40.2348,-111.664,2017,10,6,0
173614,1,2,35.1574,-80.9237,2017,2,6,0
213835,0,1,43.0191,-87.9343,2017,10,2,0
148283,0,1,43.0694,-87.9049,2016,9,2,0
175119,0,1,36.1029,-95.7479,2017,3,2,0
14158,0,2,40.8205,-73.9227,2014,4,3,0
4196,0,0,42.49,-78.3233,2014,1,3,0
28963,0,0,30.3459,-81.6555,2014,7,4,0
95604,0,0,40.6938,-73.9913,2015,10,5,0
56188,0,1,30.8609,-83.2805,2015,2,2,0
33102,0,0,37.7989,-122.229,2014,8,7,0
177214,2,1,39.0248,-94.5044,2017,3,2,0
204333,0,1,42.5494,-82.8584,2017,8,7,0
109040,0,1,41.7568,-87.5932,2016,1,7,0
152817,0,0,27.6464,-82.3521,2016,10,1,0
234212,0,0,45.0107,-92.7795,2018,2,7,0
162692,0,1,34.2369,-118.516,2016,12,4,0
478,1,2,42.423,-83.2968,2014,1,4,0
150790,1,0,32.7966,-117.01,2016,10,4,0
146131,0,0,30.4571,-97.7983,2016,9,3,0
56322,0,0,30.061,-90.5388,2015,2,3,0
63722,0,1,31.524,-83.8406,2015,4,5,0
206517,0,0,39.878,-105.082,2017,9,6,0
177178,0,0,38.6708,-90.2751,2017,3,2,0
9517,0,0,37.9556,-85.045,2014,3,2,0
214470,0,0,36.1771,-95.9582,2017,10,6,0
210597,0,1,41.8049,-87.6661,2017,9,3,0
184497,1,0,40.7627,-74.1891,2017,4,6,0
233118,0,0,36.2382,-86.7616,2018,2,7,0
22231,0,2,41.412,-81.7353,2014,6,5,0
117913,0,0,40.8023,-124.157,2016,3,5,0
227369,0,0,26.6648,-80.2656,2018,1,4,0
121094,0,1,41.7275,-87.6001,2016,4,5,0
43806,0,0,39.8496,-104.674,2014,10,2,0
220910,0,2,35.0763,-89.951,2017,11,3,0
165264,0,1,43.0917,-87.9738,2017,1,4,0
123629,0,1,40.6856,-89.5956,2016,4,6,0
159279,0,1,36.5052,-86.8705,2016,11,4,0
132912,0,1,39.2979,-76.6277,2016,6,3,0
118542,0,1,35.2754,-80.7927,2016,3,2,0
183496,0,0,43.0656,-87.9446,2017,4,1,0
105997,1,0,39.9608,-82.9066,2016,1,7,0
198478,0,3,37.8681,-122.257,2017,7,7,0
5166,0,0,29.2195,-81.0344,2014,2,3,0
118437,0,0,40.714,-74.2213,2016,3,1,0
119602,0,0,28.1495,-80.673,2016,4,1,0
138637,1,0,32.0386,-81.1467,2016,8,2,0
160370,0,1,32.327,-90.2346,2016,12,4,0
105287,0,0,40.4237,-79.9662,2015,12,2,0
147461,0,1,26.7868,-80.0704,2016,9,4,0
200200,1,0,33.4933,-112.299,2017,7,3,0
104539,0,1,46.8363,-100.723,2015,12,4,0
192983,0,1,41.8807,-87.6247,2017,6,5,0
122846,0,1,40.9395,-73.8958,2016,4,1,0
209530,0,1,42.9056,-85.6448,2017,9,4,0
122572,0,1,41.8836,-87.7309,2016,4,7,0
122062,0,0,29.5465,-98.4805,2016,4,3,0
225281,0,0,41.7302,-72.9407,2017,12,4,0
204998,0,1,33.7837,-118.194,2017,8,4,0
105540,0,0,40.6629,-73.9538,2015,12,4,0
68001,1,0,47.2168,-122.482,2015,5,6,0
207133,0,1,35.6102,-81.6068,2017,9,2,0
191976,0,1,38.9766,-76.5079,2017,6,6,0
20376,0,0,35.2187,-80.8122,2014,6,5,0
172519,1,0,39.2833,-76.6435,2017,2,7,0
223792,0,2,41.8803,-87.7653,2017,12,1,0
213808,0,2,32.8232,-83.6991,2017,10,2,0
29034,0,1,42.654,-73.7707,2014,7,4,0
118525,0,0,36.1122,-94.1582,2016,3,2,0
123997,0,0,36.8314,-87.8635,2016,5,1,0
27162,1,0,42.3415,-71.0747,2014,7,7,0
161510,0,1,38.3821,-75.6169,2016,12,4,0
109195,1,0,35.0614,-90.0236,2016,1,2,0
76434,1,0,41.4918,-81.6642,2015,6,3,0
93183,0,0,44.6224,-123.075,2015,10,3,0
90148,0,0,43.9986,-92.4263,2015,9,4,0
105068,0,1,39.7013,-75.1055,2015,12,1,0
89495,1,0,38.6643,-90.257,2015,9,7,0
146067,0,0,28.4442,-81.4025,2016,9,2,0
21578,1,0,33.4774,-86.8384,2014,6,7,0
214830,0,1,41.7803,-87.6154,2017,10,1,0
167750,0,1,30.6427,-88.0912,2017,1,5,0
36658,1,1,37.4736,-122.139,2014,9,7,0
157886,0,1,38.781,-76.8991,2016,11,3,0
177218,0,0,34.1161,-117.538,2017,3,2,0
189248,1,0,37.9325,-122.35,2017,5,5,0
225820,0,2,47.4715,-122.178,2017,12,1,0
234677,0,2,44.9804,-93.2716,2018,2,3,0
163222,0,1,32.4494,-87.5142,2016,12,1,0
222062,0,1,34.7409,-86.6462,2017,12,4,0
163437,1,1,35.5624,-97.6367,2016,12,2,0
115206,1,0,40.7305,-84.0934,2016,3,2,0
101595,0,0,42.1252,-75.9079,2015,12,5,0
13234,0,1,33.4626,-86.8877,2014,4,3,0
174604,0,0,36.0852,-79.4386,2017,3,5,0
60387,0,0,36.452,-77.5616,2015,3,3,0
122336,0,1,34.0756,-84.2808,2016,4,5,0
212400,0,0,29.9775,-90.1618,2017,10,7,0
91888,0,0,33.4458,-86.1028,2015,9,1,0
115463,1,0,38.1389,-77.6693,2016,3,3,0
105038,0,0,44.1974,-72.4843,2015,12,1,0
189896,0,0,41.012,-80.3503,2017,5,1,0
60191,0,0,40.7043,-74.088,2015,3,2,0
42924,0,0,33.1431,-92.5396,2014,10,4,0
180997,1,0,30.1657,-96.4961,2017,4,2,0
71652,0,2,39.3059,-76.5851,2015,5,1,0
79135,0,0,46.2835,-96.0778,2015,7,6,0
27118,0,2,41.4488,-81.6234,2014,7,7,0
43918,0,0,30.2202,-97.7499,2014,10,2,0
22438,0,2,40.0282,-75.14,2014,6,6,0
206649,1,0,39.9514,-82.858,2017,9,7,0
96290,0,0,40.2348,-74.7803,2015,10,3,0
205219,0,1,40.3399,-75.9163,2017,8,5,0
57123,0,0,35.1978,-81.1899,2015,2,3,0
158629,0,0,26.2306,-81.645,2016,11,1,0
98666,0,1,33.4644,-81.9459,2015,11,5,0
234015,0,1,45.5189,-122.497,2018,2,6,0
194607,0,3,36.1983,-115.021,2017,6,7,0
26337,0,0,38.874,-76.9342,2014,7,2,0
68005,0,0,32.3278,-80.4615,2015,5,6,0
13595,0,1,32.7767,-96.797,2014,4,6,0
33436,0,1,36.2139,-86.8449,2014,8,2,0
158860,0,1,29.998,-90.0455,2016,11,2,0
199693,0,0,33.1529,-80.1083,2017,7,1,0
58506,1,0,40.7207,-73.9781,2015,2,2,0
104173,0,0,41.9361,-78.3906,2015,12,2,0
125414,0,0,33.6356,-84.4333,2016,5,3,0
64825,0,1,37.0506,-76.3475,2015,4,5,0
125650,0,1,40.4519,-80.0561,2016,5,5,0
28140,0,1,41.8411,-90.2072,2014,7,6,0
222837,1,0,38.7861,-90.386,2017,12,2,0
219530,1,0,40.4411,-79.8203,2017,11,2,0
197685,0,1,41.1605,-73.2121,2017,7,3,0
224067,1,0,33.7521,-84.394,2017,12,3,0
129878,0,0,34.022,-81.0092,2016,6,4,0
237867,1,0,38.8984,-76.8895,2018,3,2,0
40060,0,0,36.1146,-115.164,2014,10,6,0
228859,1,0,39.3092,-76.6375,2018,1,7,0
195867,0,0,35.1627,-90.012,2017,7,7,0
158026,0,0,26.5476,-80.0658,2016,11,4,0
71649,0,1,40.2207,-74.7489,2015,5,1,0
202678,0,0,40.685,-89.6134,2017,8,3,0
225170,2,0,33.4993,-86.889,2017,12,3,0
216775,0,1,36.6939,-94.8555,2017,11,6,0
29681,0,1,36.1141,-86.6919,2014,8,1,0
227569,0,1,33.1014,-96.688,2018,1,6,0
55322,0,0,37.3309,-87.4983,2015,1,2,0
80818,1,0,42.7192,-90.9758,2015,7,2,0
114169,0,0,40.6684,-89.6328,2016,2,2,0
43954,0,0,45.5178,-122.991,2014,10,3,0
103223,0,0,43.1338,-89.2994,2015,12,2,0
234014,1,0,39.8787,-83.0601,2018,2,6,0
61820,1,0,29.7604,-95.3698,2015,3,6,0
210439,0,0,33.2804,-86.8003,2017,9,2,0
62031,0,1,41.7996,-87.6469,2015,3,1,0
16251,2,0,28.5428,-81.5089,2014,5,5,0
59676,0,0,44.6938,-69.6773,2015,3,5,0
77537,0,0,35.5973,-80.5316,2015,6,3,0
81964,0,0,47.6745,-116.789,2015,7,2,0
181814,0,1,42.7707,-71.518,2017,4,6,0
216825,0,0,38.8643,-76.9515,2017,11,6,0
130449,0,0,34.9529,-81.0606,2016,6,1,0
198784,0,0,47.7754,-117.398,2017,7,2,0
71481,0,1,39.2952,-76.6459,2015,5,7,0
31622,0,0,32.136,-81.215,2014,8,5,0
26268,0,1,41.7442,-87.5807,2014,7,2,0
157448,0,1,44.9397,-122.985,2016,11,1,0
62919,0,0,42.3436,-83.2046,2015,3,7,0
94237,0,2,41.802,-87.621,2015,10,3,0
55225,0,0,42.5214,-78.0889,2015,1,1,0
180698,0,0,32.8376,-104.416,2017,4,7,0
231626,1,1,25.7732,-80.189,2018,2,3,0
155174,0,1,39.659,-77.7104,2016,11,1,0
25939,0,1,42.2819,-89.0939,2014,7,7,0
22590,0,0,43.0169,-87.9627,2014,6,7,0
162225,0,1,30.396,-88.4967,2016,12,1,0
1272,0,0,31.3182,-95.4566,2014,1,4,0
50599,0,2,41.8819,-87.7038,2014,12,7,0
108875,0,1,42.7501,-87.808,2016,1,6,0
199254,0,0,36.4423,-82.9633,2017,7,5,0
130429,1,0,41.4978,-87.6712,2016,6,7,0
175114,1,0,38.6949,-90.2549,2017,3,2,0
195703,0,1,40.2388,-74.8078,2017,6,6,0
140325,1,1,30.2847,-97.6858,2016,8,5,0
140741,0,1,41.4469,-81.5648,2016,8,7,0
97058,0,1,37.2706,-79.9837,2015,11,1,0
73061,0,0,36.8687,-89.5853,2015,6,2,0
155211,0,0,30.3247,-81.5165,2016,11,1,0
213081,1,0,35.2095,-80.8951,2017,10,5,0
111589,0,1,25.7789,-80.198,2016,2,4,0
142955,0,0,42.9754,-72.5181,2016,8,6,0
154071,1,0,34.2407,-118.57,2016,10,2,0
103214,1,1,40.6202,-74.0769,2015,12,2,0
93862,0,0,59.2066,-160.502,2015,10,7,0
134835,0,1,41.8611,-87.6942,2016,7,1,0
97341,0,0,33.4347,-112.006,2015,11,2,0
124220,0,0,35.5737,-77.4105,2016,5,3,0
227665,0,0,33.7812,-118.264,2018,1,6,0
67447,1,0,39.8084,-86.1614,2015,4,2,0
148505,0,1,41.7677,-87.5884,2016,9,3,0
193188,0,1,41.9099,-87.7266,2017,6,6,0
3688,0,0,38.8395,-76.9902,2014,1,7,0
17887,0,0,34.2428,-77.9384,2014,5,3,0
173934,0,2,40.4555,-80.0253,2017,2,1,0
186703,0,3,30.9831,-92.0441,2017,5,5,0
68619,0,1,43.5402,-96.7237,2015,5,3,0
153923,0,0,40.216,-74.7525,2016,10,1,0
162977,1,0,41.5454,-88.0861,2016,12,6,0
32432,0,1,30.6768,-88.0501,2014,8,3,0
150635,0,0,30.302,-81.5054,2016,10,3,0
43490,0,0,40.7066,-89.6073,2014,10,7,0
69153,0,1,41.6416,-83.545,2015,5,7,0
107453,0,1,33.7411,-84.249,2016,1,3,0
3704,0,2,34.0497,-118.196,2014,1,7,0
2148,0,0,41.1656,-85.1659,2014,1,3,0
160685,1,0,33.7823,-84.4243,2016,12,6,0
8184,0,0,41.5839,-87.3189,2014,3,4,0
76353,0,0,32.3058,-90.073,2015,6,3,0
114988,0,1,27.2715,-80.3163,2016,3,7,0
73224,1,0,39.3347,-76.5624,2015,6,3,0
107394,0,0,41.0494,-73.5465,2016,1,2,0
59979,0,1,39.2953,-76.6775,2015,3,7,0
72298,2,0,33.8796,-84.7726,2015,5,4,0
176773,0,1,41.7667,-87.6545,2017,3,6,0
141929,0,1,41.9539,-87.7206,2016,8,7,0
133940,0,1,41.8935,-87.6723,2016,7,2,0
124043,0,1,38.6974,-90.2269,2016,5,2,0
86041,0,0,35.9795,-83.9379,2015,8,6,0
181569,0,0,34.9773,-81.9979,2017,4,5,0
91990,0,1,40.2643,-76.8714,2015,9,1,0
147039,1,0,37.3475,-85.3494,2016,9,1,0
74496,0,0,41.5967,-87.3569,2015,6,4,0
84255,0,0,25.7944,-80.2792,2015,8,2,0
230069,0,1,35.0499,-85.2587,2018,1,7,0
51297,0,1,29.9985,-90.0499,2014,12,6,0
119359,2,0,32.847,-90.4133,2016,4,7,0
94529,0,0,34.3767,-83.7345,2015,10,5,0
168544,0,1,40.0397,-75.1434,2017,1,4,0
23644,0,2,40.5762,-73.9908,2014,6,7,0
174732,0,1,27.6415,-80.4604,2017,3,6,0
78198,0,1,41.7962,-87.6404,2015,7,1,0
165653,1,0,38.9599,-77.0212,2017,1,7,0
27719,1,0,37.7666,-122.197,2014,7,4,0
228687,1,0,39.8334,-86.0101,2018,1,6,0
124111,1,0,34.9061,-82.3307,2016,5,2,0
28116,0,1,40.1176,-75.0145,2014,7,6,0
23250,0,0,26.1885,-80.1334,2014,6,5,0
155487,0,0,30.3358,-81.7646,2016,11,3,0
238866,2,0,39.722,-86.3728,2018,3,2,0
40000,0,0,32.3817,-88.6874,2014,10,6,0
9983,1,0,34.8891,-79.0289,2014,3,5,0
128872,2,0,34.0687,-118.445,2016,6,4,0
174432,0,0,26.5479,-80.0782,2017,3,4,0
209735,0,0,40.6881,-89.6056,2017,9,6,0
62034,1,0,30.0284,-90.0572,2015,3,1,0
91713,0,0,38.9769,-92.2533,2015,9,7,0
119215,0,1,34.0438,-118.284,2016,4,6,0
139911,0,1,29.469,-98.5285,2016,8,2,0
156,2,3,40.7291,-74.1915,2013,8,6,0
217193,1,1,38.2386,-85.7164,2017,11,1,0
16657,0,1,33.9943,-78.4043,2014,5,1,0
98494,1,0,38.941,-76.8448,2015,11,3,0
141308,1,0,41.8666,-87.6902,2016,8,3,0
99566,0,5,36.7214,-119.8,2015,11,4,0
219297,0,0,33.0997,-82.0341,2017,11,7,0
146998,1,0,39.9749,-75.2335,2016,9,1,0
100365,0,1,39.2908,-76.6284,2015,11,3,0
123205,1,0,40.6997,-73.9135,2016,4,3,0
211759,0,0,40.226,-74.7374,2017,10,4,0
132443,1,0,48.2935,-99.431,2016,6,7,0
33219,0,1,34.0432,-118.064,2014,8,7,0
13518,0,0,29.6907,-95.3629,2014,4,5,0
201984,0,0,47.0344,-114.26,2017,8,7,0
47893,0,2,37.5326,-77.4272,2014,11,5,0
235174,0,0,44.9871,-93.2787,2018,3,6,0
58670,0,1,42.2451,-83.6494,2015,2,3,0
147288,0,0,36.1925,-115.304,2016,9,3,0
127425,0,1,39.3357,-76.6894,2016,5,2,0
223366,0,1,33.9745,-80.9558,2017,12,6,0
104134,0,3,35.4415,-97.5302,2015,12,1,0
88451,0,1,36.7319,-119.788,2015,9,7,0
155954,0,4,29.7169,-95.2832,2016,11,6,0
206972,0,1,36.1515,-80.202,2017,9,2,0
101406,0,0,40.6336,-74.1421,2015,12,4,0
1213,0,1,39.7561,-75.5605,2014,1,3,0
14999,0,2,30.3594,-81.6831,2014,4,2,0
197580,0,2,32.3065,-86.2195,2017,7,2,0
18217,0,0,37.5005,-77.5306,2014,5,5,0
163478,0,3,33.4288,-112.077,2016,12,2,0
23203,0,1,40.0413,-75.1207,2014,6,4,0
92888,0,1,37.3991,-78.8004,2015,10,7,0
104045,0,1,38.6302,-90.1893,2015,12,1,0
91155,0,1,37.5147,-77.5135,2015,9,3,0
110519,1,0,41.7482,-87.5506,2016,2,3,0
56560,0,0,33.5736,-81.7178,2015,2,5,0
60444,0,1,42.3583,-83.2102,2015,3,4,0
219064,0,2,40.7114,-89.5986,2017,11,6,0
15145,0,0,41.5879,-87.3938,2014,4,3,0
153259,0,0,35.7721,-119.244,2016,10,4,0
38084,1,0,35.5881,-77.396,2014,9,1,0
205026,0,0,36.8451,-89.6904,2017,8,4,0
130446,1,0,36.289,-76.2361,2016,6,1,0
28242,0,0,27.7678,-82.7687,2014,7,7,0
95115,1,0,35.5199,-97.4823,2015,10,2,0
14716,1,0,34.7284,-92.372,2014,4,7,0
46145,0,1,33.4361,-82.0215,2014,11,4,0
142962,0,0,29.7295,-94.9856,2016,8,6,0
34910,0,1,36.1556,-115.208,2014,9,4,0
58702,0,1,29.8304,-95.5002,2015,2,4,0
63350,0,0,40.3431,-76.4301,2015,3,3,0
164850,0,2,32.8,-96.8054,2017,1,2,0
210130,0,0,31.1115,-97.3399,2017,9,1,0
29951,0,0,29.946,-95.4429,2014,8,2,0
38413,0,1,41.6599,-87.5787,2014,9,4,0
118415,0,1,37.7258,-97.2676,2016,3,1,0
93367,0,0,44.7474,-75.121,2015,10,4,0
89025,0,0,42.4101,-71.1476,2015,9,4,0
183563,0,1,41.6995,-87.6548,2017,4,1,0
188813,0,1,38.6581,-90.2002,2017,5,3,0
212529,0,1,40.6934,-74.0959,2017,10,1,0
96824,0,1,41.3352,-72.9279,2015,10,7,0
189063,0,0,43.666,-70.4606,2017,5,4,0
15021,0,0,34.6593,-92.3567,2014,4,2,0
173990,0,0,35.8393,-86.3743,2017,2,2,0
53558,0,0,41.7919,-71.4068,2015,1,2,0
18994,0,0,41.3053,-95.8955,2014,5,3,0
29957,0,1,41.873,-87.6863,2014,8,2,0
122563,1,0,38.9016,-76.9311,2016,4,7,0
178522,1,1,40.8025,-81.4005,2017,3,2,0
78719,0,2,36.6859,-121.611,2015,7,4,0
25476,6,1,30.0405,-95.4424,2014,7,4,0
121324,0,0,35.093,-106.644,2016,4,6,0
139606,0,1,39.2914,-76.6493,2016,8,1,0
56553,0,1,26.7858,-80.0629,2015,2,5,0
190994,0,0,41.64,-87.61,2017,6,7,0
199596,1,0,39.8602,-75.3488,2017,7,7,0
178378,1,0,36.6339,-95.9641,2017,3,1,0
28617,0,2,36.143,-86.7894,2014,7,2,0
178186,0,0,35.0382,-97.9472,2017,3,1,0
92100,0,1,41.6469,-83.5817,2015,9,2,0
216936,1,0,29.6365,-95.3431,2017,11,6,0
102379,1,0,38.6572,-90.2243,2015,12,3,0
187252,0,1,42.157,-83.2654,2017,5,1,0
176837,0,1,41.7629,-87.6662,2017,3,7,0
97180,0,1,32.5008,-84.9528,2015,11,1,0
144135,1,0,36.1196,-115.152,2016,9,5,0
164498,0,1,40.6675,-73.9081,2017,1,1,0
207221,1,0,29.46,-98.6047,2017,9,3,0
8689,0,0,29.9822,-90.2567,2014,3,2,0
66492,1,0,35.1062,-77.0478,2015,4,2,0
45225,0,1,33.5888,-84.4691,2014,11,5,0
178069,0,1,43.0769,-87.9411,2017,3,7,0
224157,0,1,34.7165,-92.286,2017,12,3,0
198613,0,0,36.0368,-89.3906,2017,7,1,0
213366,1,0,31.5712,-84.1016,2017,10,6,0
128439,2,0,32.322,-86.2315,2016,5,2,0
106395,1,0,40.7678,-73.956,2016,1,3,0
147789,2,0,33.4979,-86.9092,2016,9,6,0
140204,1,0,30.3841,-89.0747,2016,8,4,0
230696,0,0,40.6767,-89.6339,2018,1,4,0
168133,0,2,29.4378,-98.4935,2017,1,7,0
134633,0,1,41.9158,-87.6985,2016,7,7,0
112683,0,1,35.9283,-77.815,2016,2,5,0
175150,0,1,33.771,-84.4145,2017,3,2,0
79639,0,1,43.0526,-87.927,2015,7,3,0
149026,0,0,38.0236,-78.4775,2016,10,7,0
9417,0,0,29.9567,-90.0702,2014,3,1,0
73652,1,3,29.9653,-90.0658,2015,6,6,0
2261,1,1,33.4729,-86.9101,2014,1,4,0
106291,0,1,39.2495,-84.5776,2016,1,2,0
165275,0,1,30.2658,-81.7361,2017,1,4,0
142820,0,0,39.9428,-77.6705,2016,8,5,0
119624,0,1,38.6728,-90.2219,2016,4,2,0
141579,0,1,41.7539,-87.6622,2016,8,5,0
67133,0,1,40.0164,-75.0821,2015,4,7,0
89446,0,0,40.4,-105.097,2015,9,6,0
82008,0,2,41.8767,-87.7455,2015,7,3,0
161322,0,0,29.5714,-90.6536,2016,12,2,0
157473,0,1,30.057,-89.9699,2016,11,1,0
8392,0,2,41.8877,-87.7651,2014,3,6,0
93418,1,0,44.8648,-91.9274,2015,10,4,0
207286,1,0,33.4976,-86.877,2017,9,4,0
12312,0,1,41.7536,-87.6515,2014,4,3,0
122662,0,0,41.9889,-88.1497,2016,4,7,0
141241,0,1,41.8522,-87.6755,2016,8,3,0
23549,0,0,42.9129,-85.6499,2014,6,6,0
27593,0,1,42.4281,-83.0447,2014,7,3,0
59964,0,1,40.6982,-73.9848,2015,3,7,0
185598,2,0,30.2003,-97.8202,2017,5,6,0
63434,0,0,39.6414,-106.359,2015,3,3,0
176025,0,0,31.1393,-83.7838,2017,3,1,0
47892,0,1,41.9023,-87.7509,2014,11,5,0
222874,0,0,36.7132,-119.97,2017,12,2,0
204248,0,1,40.1393,-84.2532,2017,8,6,0
3589,1,0,41.5685,-81.5801,2014,1,6,0
114654,0,0,32.5067,-84.9534,2016,3,5,0
209311,1,0,41.7174,-87.6443,2017,9,3,0
149945,1,0,29.7971,-95.5266,2016,10,6,0
222780,0,1,39.1438,-84.5541,2017,12,2,0
216807,0,1,42.2153,-85.7853,2017,11,6,0
128896,2,0,33.7348,-84.2297,2016,6,5,0
81509,1,1,42.5717,-114.421,2015,7,7,0
93504,0,1,36.9928,-76.3952,2015,10,5,0
107441,0,1,33.7534,-117.887,2016,1,3,0
131889,0,0,34.7267,-86.5722,2016,6,4,0
147906,1,0,34.3479,-78.5078,2016,9,7,0
213531,0,2,40.6669,-89.6376,2017,10,7,0
2762,0,0,34.9821,-81.2478,2014,1,7,0
132399,0,2,40.2439,-81.8575,2016,6,7,0
